Id, target
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\LibreOffice 5
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Lindenhouse Software Ltd
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\MQTechnologies
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Metaswitch
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Access2007
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Azure Information Protection
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Dynamics CRM 2013 Client
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Dynamics NAV
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office 15
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office 2003
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office 2010
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office 2016
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office2003
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office2007
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\2010
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Live Meeting 8
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office10
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office11
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office12
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office13
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office14
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office15
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Office16
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Updates
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\VFS
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Visio
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Visio10
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Visio11
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Visio12
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\Visio13
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\2010
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Live Meeting 8
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office10
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office11
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office12
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office13
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office14
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office15
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Office16
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Updates
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\VFS
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Visio
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Visio10
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Visio11
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Visio12
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\Visio13
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\client\\AppVDllSurrogate.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\client\\AppVDllSurrogate32.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Office\\root\\client\\AppVDllSurrogate64.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Power BI Desktop
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Power Query for Excel
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Product Studio
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Rights Management sharing application
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft SQL Server
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Silverlight
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft VS Code
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Visual Studio 12.0
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Visual Studio 14.0
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft Visual Studio
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\Edge Beta\\Application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\Edge Beta\\Application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\Edge Dev\\Application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\Edge Dev\\Application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\EdgeWebView\\Application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\Edge\\Application\\*\\msedgewebview2.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\Edge\\Application\\msedge.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Microsoft\\Teams\\current\\Teams.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Mimecast
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Mozilla Firefox
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\NetDocuments
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Nitro PDF
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Notepad++
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Nuance
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Open-EID
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\OpenText
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Opera developer
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Opera
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Oracle
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\PDF Annotator
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\PDF Architect 5
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Parallels
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\PeaZip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\PhotoScape
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\PowerArchiver
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\QuickTime
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\SAP
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Safer Technologies
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Sage
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\SogouInput
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\SumatraPDF
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\SuperOffice
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Symantec.cloud
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Tableau
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\TeamMate
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\TechSmith
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Tencent
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\TextPad 7
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\TextPad 8
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Thomson Reuters
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\TortoiseGit
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\TortoiseSVN
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Tracker Software
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\VideoLAN
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Vim
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\WebConferencing
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\WebEx
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\WinRAR
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\WinZip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Windows Media Player
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\WindowsApps
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\Wondershare
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\XnView
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\bluebeam software
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\filzip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\firefox developer edition
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\firefox nightly
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\interwoven\\worksite
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\irfanview
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\lotus
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\microsoft dynamics crm
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\nitro
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\paint.net
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\pdf995
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\policypak
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\sublime text 3
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\tikit
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\ucbrowser
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\vivaldi
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\windows mail
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\windows nt\\accessories\\wordpad.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\workshare
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles%\\zoom
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\28Hands
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\7-Zip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\ACD Systems
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Acrobat
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Add-On Products
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Adobe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Autodesk
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\CA\\CA DataMinder
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Citrix
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Common Files\\Adobe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Common Files\\Cerenade Shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Common Files\\IBM
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Common Files\\Microsoft Shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Common Files\\Sage Software Shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Common Files\\Tilde shared
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\DocsCorp
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\DocsExpert
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\FOXIT SOFTWARE
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Fiddler2
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Firefox
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\GNU
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\GPSoftware
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Git
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Google
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Gpg4win
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Hewlett Packard Enterprise
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\IBM
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\IDM Computer Solutions
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\IPFX
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\IZArc
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\IntelliMagic
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Interactive Intelligence
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Internet Explorer
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Just Great Software
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\JustSystems
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Kapish
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Laserform
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Lhaplus
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\LibreOffice 5
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Lindenhouse Software Ltd
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Metaswitch
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Access2007
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Azure Information Protection
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Dynamics CRM 2013 Client
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Dynamics NAV
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office 15
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office 2003
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office 2010
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office 2016
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office2003
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office2007
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\2010
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Live Meeting 8
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office10
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office11
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office12
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office13
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office14
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office15
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\Office16
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\2010
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Live Meeting 8
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office10
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office11
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office12
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office13
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office14
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\Office15
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\client\\AppVDllSurrogate.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\client\\AppVDllSurrogate32.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\Microsoft Office\\root\\client\\AppVDllSurrogate64.exe
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\bluebeam software
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\filzip
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\firefox developer edition
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\firefox nightly
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\interwoven\\worksite
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\irfanview
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\lotus
26190899-1602-49e8-8b27-eb1d0a1ce869,%programfiles(x86)%\\microsoft dynamics crm
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\system32\\wbem\\WmiPrvSE.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\system32\\wbem\\mofcomp.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\system32\\svchost.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\system32\\WerFault.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\system32\\wuauclt.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\system32\\gpupdate.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\SysWOW64\\wbem\\WmiPrvSE.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\SysWOW64\\wbem\\mofcomp.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\SysWOW64\\svchost.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\SysWOW64\\WerFault.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\SysWOW64\\wuauclt.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\SysWOW64\\gpupdate.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\system32\\spool\\drivers
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\PSEXESVC.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\Temp\\*\\DismHost.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%systemdrive%\\*\\Tools\\MDATPClientAnalyzer.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%systemdrive%\\*\\WDATPDeploy\\MDATPClientAnalyzer\\MDATPClientAnalyzer.exe
d1e49aac-8f56-4280-b9ba-993a6d77406c,%windir%\\CCM\\Ccm32BitLauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%appdata%\\microsoft\\addins
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%appdata%\\onetastic\\onecal.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%appdata%\\zoom\\bin\\zoom.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\360chrome\\chrome\\application\\360chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\apps\\2.0
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\assembly\\tmp\\*\\viewsjpk.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\centbrowser\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\cflauncher\\bootcodeflow.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\chromium\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\epic privacy browser\\application\\epic.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\firefox developer edition\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\google chrome\\*\\googlechromeportable\\app\\chrome-bin\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\google\\chrome beta\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\google\\chrome dev\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\google\\chrome sxs\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\google\\chrome\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\google\\drive plugin for office\\driveforoffice.synchelper.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\gotomeeting\\*\\g2mstart.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\gpg4win\\bin\\gpgme-w32spawn.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edge beta\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edge beta\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edge dev\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edge dev\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edge sxs\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edge sxs\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edge\\application\\msedge.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\edgewebview\\application\\*\\msedgewebview2.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\offcat\\offcat_rts.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\onedrive
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\onedrive\\*\\filecoauth.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\microsoft\\teams\\current\\teams.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\mozilla firefox\\*\\firefoxportable\\app\\firefox64\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\mozilla firefox\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\mssolvehelper databroker
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\mssolvehelper databroker\\*\\mssolvehelper-databroker.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\mssolvehelper databroker\\*\\verpatch.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\outlooktodoistadx\\todoist.helper.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\packages\\*\\localcache\\local\\cflauncher\\bootcodeflow.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\packages\\*\\localcache\\local\\google\\chrome\\application\\chrome.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\packages\\*\\localcache\\local\\mozilla firefox\\firefox.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\packages\\*\\localcache\\local\\programs\\fiddler\\fiddler.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\packages\\*\\localcache\\local\\programs\\opera\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\packages\\*\\localcache\\roaming\\oracle\\oracle sales cloud for outlook\\loader\\appdiag.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\programs\\fiddler\\fiddler.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\programs\\opera beta\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\programs\\opera developer\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\programs\\opera\\launcher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\sap\\sap jam for outlook\\bin\\appdiag.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\seclore\\filesecure\\filesecure lite\\doclauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\seclore\\filesecure\\filesecure lite\\pdflauncher.exe
d4f940ab-401b-4efc-aadc-ad5f3c50688a,%localappdata%\\seclore\\filesecure\\filesecure lite\\pptlauncher.exe
